cohort,target_depth,spread,deep_type,seed,cell_type,n_cells,imposed_factor,realised_median_rowsum,detection_rate,mean_lognorm_profile,mean_cpm_profile,mean_raw_profile,mean_zscale_profile,share_raw_mean,share_zscale_mean,share_lognorm_mean,share_pseudobulk_cpm,share_cpm_mean
LUAD,2679.400000000001,natural,none,-1,Endothelial,7790,,7342.5,0.1891055085610934,0.2328458153943171,0.5462988400818323,0.6454798470784058,-0.0084393037849881,0.0260038240917782,0.027151051625239,0.0525539470090139,0.0355094236547391,0.0614586178639715
LUAD,2679.400000000001,natural,none,-1,Epithelial,5654,,8525.5,0.2057073918601912,0.2402289991232648,0.5462988815638161,0.7335992039148775,0.0443112064000395,0.120076481835564,0.1228626058453974,0.1998361103523627,0.1720295001365747,0.1698443048347446
LUAD,2679.400000000001,natural,none,-1,Fibroblast,10110,,3003.0,0.1179895360765647,0.1798564218146596,0.5462987628211118,0.3602426139561248,-0.1652284700445239,0.0020759355367385,0.0020759355367385,0.0040426113083856,0.1024310297732859,0.1290357825730674
LUAD,2679.400000000001,natural,none,-1,Macrophage,8049,,6183.0,0.1712990684191789,0.222662589745722,0.5462989342047916,0.558926140351288,-0.0537735757774,0.0644632614039879,0.0654465992898115,0.1480469816989893,0.216989893471729,0.2140398798142584
LUAD,2679.400000000001,natural,none,-1,T_NK,12221,,10709.0,0.2128698870890601,0.2436457342183103,0.5462990369647482,0.7834345397242414,0.0464434123926447,0.1263589183283256,0.136192297186561,0.3691341163616498,0.2318492215241737,0.2526085768915597
LUAD,2679.400000000001,1,B_cell,0,B_cell,9484,1.0,2673.0,0.0919314077550634,0.1792735581964261,0.5463584751943501,0.1410547168956107,0.0043048920262533,0.2087635906681964,0.2105665737857182,0.2161394306944216,0.17751188329782,0.1736873736545921
LUAD,2679.400000000001,1,B_cell,0,Endothelial,7790,1.0,2674.0,0.0902481213129135,0.1774287728549883,0.5463585904815185,0.141244555614493,0.0060258884528877,0.0870895481615035,0.0841392121510135,0.0774190023493416,0.068404086761733,0.0712451510681309
LUAD,2679.400000000001,1,B_cell,0,Epithelial,5654,1.0,2672.0,0.0916494873905148,0.1790221374617518,0.546358574608114,0.1411684894497242,0.008489293330709,0.2029721903513085,0.2069059716986286,0.2033000054635852,0.1766377096650822,0.1735781019504999
LUAD,2679.400000000001,1,B_cell,0,Fibroblast,10110,1.0,2632.0,0.0699031029969879,0.1511076871991815,0.5463584635741078,0.1228022377245372,-0.0330516112483009,0.0088510080314702,0.0066655739496257,0.0067748456537179,0.1140796590722832,0.1254439162978746
LUAD,2679.400000000001,1,B_cell,0,Macrophage,8049,1.0,2671.0,0.0873115227435669,0.1738244641666886,0.546358582127341,0.1393950579173631,0.0020934525323894,0.2084357755559198,0.2077801453313664,0.1889854122275036,0.2111675681582254,0.2087635906681964
LUAD,2679.400000000001,1,B_cell,0,T_NK,12221,1.0,2672.0,0.0916748386967511,0.1788392603173568,0.5463585553043832,0.1403253659990725,-0.0020157701885376,0.2838878872316013,0.2839425230836475,0.3073813036114298,0.252199093044856,0.2472818663607059
LUAD,2679.400000000001,2,B_cell,0,B_cell,9484,1.0,2673.0,0.0919286355047389,0.179298981925724,0.546448200058019,0.1410681953845763,0.0851817588353043,0.7239890710382514,0.7158469945355191,0.5351912568306011,0.1718032786885246,0.1696174863387978
LUAD,2679.400000000001,2,B_cell,0,Endothelial,7790,0.8705505632961241,2326.0,0.082237993439168,0.1691923288497684,0.5464480264977841,0.122968602032871,0.0463173513092879,0.1779781420765027,0.1744262295081967,0.1789071038251366,0.0688524590163934,0.0714754098360655
