cohort,mixture_variant,geneset,method,cell_type,bias_cellfrac,bias_fragfrac,mean_true_cellfrac,mean_true_fragfrac,mean_est,median_true_depth,is_deepest
LUAD,rawsum,own,lognorm_mean,Epithelial,-0.0133342130933759,-0.028868424892928637,0.16791333333333333,0.18344754513288605,0.15457912023995743,8769.5,0
LUAD,rawsum,own,lognorm_mean,Fibroblast,-0.025543943875753587,0.04318425230511728,0.1742,0.10547180381912914,0.14865605612424643,3007.5,0
LUAD,rawsum,own,lognorm_mean,Macrophage,-0.05757562476541338,-0.03517724474538367,0.16065333333333331,0.13825495331330362,0.10307770856791995,6523.0,0
LUAD,rawsum,own,lognorm_mean,T_NK,0.07299512487967086,0.0446022460513283,0.16764,0.19603287882834255,0.24063512487967084,10606.0,1
LUAD,rawsum,own,lognorm_mean_expm1,B_cell,0.06888144443471568,0.020612464538931695,0.16041333333333335,0.20868231322911732,0.22929477776804902,9039.5,0
LUAD,rawsum,own,lognorm_mean_expm1,Endothelial,-0.04161133664925587,-0.04054184232647717,0.16918,0.16811050567722133,0.12756866335074413,7665.0,0
LUAD,rawsum,own,lognorm_mean_expm1,Epithelial,0.04608998756546097,0.030555775765908236,0.16791333333333333,0.18344754513288605,0.2140033208987943,8769.5,0
LUAD,rawsum,own,lognorm_mean_expm1,Fibroblast,-0.11411356697588017,-0.04538537079500931,0.1742,0.10547180381912914,0.060086433024119826,3007.5,0
LUAD,rawsum,own,lognorm_mean_expm1,Macrophage,-0.003014430929184561,0.019383949090845152,0.16065333333333331,0.13825495331330362,0.15763890240414877,6523.0,0
LUAD,rawsum,own,lognorm_mean_expm1,T_NK,0.04376790255414396,0.015375023725801403,0.16764,0.19603287882834255,0.21140790255414396,10606.0,1
LUAD,rawsum,own,pseudobulk_cpm,B_cell,0.03965246523684114,-0.008616514658942838,0.16041333333333335,0.20868231322911732,0.20006579857017448,9039.5,0
LUAD,rawsum,own,pseudobulk_cpm,Endothelial,-0.0033118289514192335,-0.002242334628640542,0.16918,0.16811050567722133,0.1658681710485808,7665.0,0
LUAD,rawsum,own,pseudobulk_cpm,Epithelial,0.030430295126430616,0.01489608332687788,0.16791333333333333,0.18344754513288605,0.19834362845976397,8769.5,0
LUAD,rawsum,own,pseudobulk_cpm,Fibroblast,-0.06923160402096219,-0.0005034078400913376,0.1742,0.10547180381912914,0.10496839597903779,3007.5,0
LUAD,rawsum,own,pseudobulk_cpm,Macrophage,-0.02429370516524284,-0.0018953251452131245,0.16065333333333331,0.13825495331330362,0.1363596281680905,6523.0,0
LUAD,rawsum,own,pseudobulk_cpm,T_NK,0.026754377774352515,-0.0016385010539900415,0.16764,0.19603287882834255,0.19439437777435253,10606.0,1
LUAD,rawsum,own,raw_mean,B_cell,-0.011046592868290937,-0.059315572764074925,0.16041333333333335,0.20868231322911732,0.1493667404650424,9039.5,0
LUAD,rawsum,own,raw_mean,Endothelial,0.00032101263113434755,0.0013905069539130392,0.16918,0.16811050567722133,0.16950101263113435,7665.0,0
LUAD,rawsum,own,raw_mean,Epithelial,0.015309935849577056,-0.00022427594997568085,0.16791333333333333,0.18344754513288605,0.1832232691829104,8769.5,0
LUAD,rawsum,own,raw_mean,Fibroblast,0.0030325504698557374,0.07176074665072661,0.1742,0.10547180381912914,0.17723255046985573,3007.5,0
LUAD,rawsum,own,raw_mean,Macrophage,-0.00484395832494766,0.017554421695082055,0.16065333333333331,0.13825495331330362,0.15580937500838568,6523.0,0
LUAD,rawsum,own,raw_mean,T_NK,-0.0027729477573285467,-0.0311658265856711,0.16764,0.19603287882834255,0.16486705224267145,10606.0,1
LUAD,rawsum,own,zscale_mean,B_cell,0.07862379732206451,0.030354817426280527,0.16041333333333335,0.20868231322911732,0.23903713065539786,9039.5,0
LUAD,rawsum,own,zscale_mean,Endothelial,0.013521000816529133,0.014590495139307824,0.16918,0.16811050567722133,0.18270100081652912,7665.0,0
LUAD,rawsum,own,zscale_mean,Epithelial,-0.05178178301219592,-0.06731599481174866,0.16791333333333333,0.18344754513288605,0.11613155032113741,8769.5,0
LUAD,rawsum,own,zscale_mean,Fibroblast,-0.1742,-0.10547180381912914,0.1742,0.10547180381912914,0.0,3007.5,0
LUAD,rawsum,own,zscale_mean,Macrophage,-0.0027170114037111857,0.01968136861631853,0.16065333333333331,0.13825495331330362,0.15793632192962215,6523.0,0
LUAD,rawsum,own,zscale_mean,T_NK,0.13655399627731346,0.1081611174489709,0.16764,0.19603287882834255,0.30419399627731347,10606.0,1
