cohort,seed,cell_type,rank,gene
HCC,1,Macrophage,161,HCK
HCC,1,Macrophage,162,RNU4-86P
HCC,1,Macrophage,163,CD300LF
HCC,1,Macrophage,164,CLEC4E
HCC,1,Macrophage,165,OR2B11
HCC,1,Macrophage,166,AC100802.3
HCC,1,Macrophage,167,RP11-94P2.1
HCC,1,Macrophage,168,SIGLEC7
HCC,1,Macrophage,169,TAS2R40
HCC,1,Macrophage,170,AC008984.7
HCC,1,Macrophage,171,OR1D5
HCC,1,Macrophage,172,RP11-313N8.1
HCC,1,Macrophage,173,RP5-1039K5.18
HCC,1,Macrophage,174,CTD-2036A2.1
HCC,1,Macrophage,175,CCL19
HCC,1,Macrophage,176,RNU4-46P
HCC,1,Macrophage,177,RP11-90P13.2
HCC,1,Macrophage,178,RNU4-91P
HCC,1,Macrophage,179,RPL21P2
HCC,1,Macrophage,180,RP11-218C14.8
HCC,1,Macrophage,181,MIR520A
HCC,1,Macrophage,182,RNA5SP46
HCC,1,Macrophage,183,MRPS11P1
HCC,1,Macrophage,184,CTD-2003C8.2
HCC,1,Macrophage,185,RP13-638C3.4
HCC,1,Macrophage,186,HMGN1P15
HCC,1,Macrophage,187,RNU6-544P
HCC,1,Macrophage,188,CTD-2081C10.7
HCC,1,Macrophage,189,ZGLP1
HCC,1,Macrophage,190,TREM1
HCC,1,Macrophage,191,FPR2
HCC,1,Macrophage,192,SERPINA2
HCC,1,Macrophage,193,OR52P2P
HCC,1,Macrophage,194,RP11-133K1.12
HCC,1,Macrophage,195,AC006116.22
HCC,1,Macrophage,196,RNU6-1306P
HCC,1,Macrophage,197,RPL11P3
HCC,1,Macrophage,198,LILRB5
HCC,1,Macrophage,199,RP11-485G7.6
HCC,1,Macrophage,200,RNA5SP344
HCC,1,NK_cytotoxic_T,1,S1PR5
HCC,1,NK_cytotoxic_T,2,XCL2
HCC,1,NK_cytotoxic_T,3,SHLD2P2
HCC,1,NK_cytotoxic_T,4,AC007278.2
HCC,1,NK_cytotoxic_T,5,TRAJ52
HCC,1,NK_cytotoxic_T,6,RP5-1178H5.2
HCC,1,NK_cytotoxic_T,7,TRGC1
HCC,1,NK_cytotoxic_T,8,TRGV8
HCC,1,NK_cytotoxic_T,9,RP11-121A8.1
HCC,1,NK_cytotoxic_T,10,KLRK1
HCC,1,NK_cytotoxic_T,11,TRGV9
HCC,1,NK_cytotoxic_T,12,FGFBP2
HCC,1,NK_cytotoxic_T,13,SPATA31E2P
HCC,1,NK_cytotoxic_T,14,RP11-40C18.2
HCC,1,NK_cytotoxic_T,15,KLRC4-KLRK1
HCC,1,NK_cytotoxic_T,16,RP11-170L3.7
HCC,1,NK_cytotoxic_T,17,IGHV1-69D
HCC,1,NK_cytotoxic_T,18,CCL18
HCC,1,NK_cytotoxic_T,19,PRF1
HCC,1,NK_cytotoxic_T,20,RP11-136C24.1
HCC,1,NK_cytotoxic_T,21,GZMB
HCC,1,NK_cytotoxic_T,22,TRGV10
HCC,1,NK_cytotoxic_T,23,MIR4306
HCC,1,NK_cytotoxic_T,24,NCR1
HCC,1,NK_cytotoxic_T,25,NPM1P34
HCC,1,NK_cytotoxic_T,26,KLRK1-AS1
HCC,1,NK_cytotoxic_T,27,RP4-738P11.3
HCC,1,NK_cytotoxic_T,28,IGLV3-9
HCC,1,NK_cytotoxic_T,29,IGLV2-14
HCC,1,NK_cytotoxic_T,30,RNF19BPY
HCC,1,NK_cytotoxic_T,31,RP11-330L19.2
HCC,1,NK_cytotoxic_T,32,ANKRD20A18P
HCC,1,NK_cytotoxic_T,33,LINC02446
HCC,1,NK_cytotoxic_T,34,KLRC4
HCC,1,NK_cytotoxic_T,35,KRT74
HCC,1,NK_cytotoxic_T,36,RP11-326C3.15
HCC,1,NK_cytotoxic_T,37,RP11-259K5.1
HCC,1,NK_cytotoxic_T,38,KIR2DL4
HCC,1,NK_cytotoxic_T,39,PVRIG2P
HCC,1,NK_cytotoxic_T,40,EOMES
HCC,1,NK_cytotoxic_T,41,NCOA4P3
HCC,1,NK_cytotoxic_T,42,RP11-4B16.3
HCC,1,NK_cytotoxic_T,43,NMUR1
HCC,1,NK_cytotoxic_T,44,RPL36AP39
HCC,1,NK_cytotoxic_T,45,KLRB1
HCC,1,NK_cytotoxic_T,46,GZMM
HCC,1,NK_cytotoxic_T,47,RNU6-744P
HCC,1,NK_cytotoxic_T,48,GNLY
HCC,1,NK_cytotoxic_T,49,RP11-846F4.6
HCC,1,NK_cytotoxic_T,50,DPRXP4
HCC,1,NK_cytotoxic_T,51,Z69666.2
HCC,1,NK_cytotoxic_T,52,RP11-659G9.1
HCC,1,NK_cytotoxic_T,53,RP11-44D5.2
HCC,1,NK_cytotoxic_T,54,GZMH
HCC,1,NK_cytotoxic_T,55,RP11-1079K10.4
HCC,1,NK_cytotoxic_T,56,RP11-44F14.5
HCC,1,NK_cytotoxic_T,57,KLRF1
HCC,1,NK_cytotoxic_T,58,RP11-434H6.7
HCC,1,NK_cytotoxic_T,59,AC005944.2
HCC,1,NK_cytotoxic_T,60,PTGDR
HCC,1,NK_cytotoxic_T,61,MIR5000
HCC,1,NK_cytotoxic_T,62,RNU7-181P
HCC,1,NK_cytotoxic_T,63,WI2-88277B6.1
HCC,1,NK_cytotoxic_T,64,ANKRD20A17P
HCC,1,NK_cytotoxic_T,65,TRGC2
HCC,1,NK_cytotoxic_T,66,RNA5SP260
HCC,1,NK_cytotoxic_T,67,NKG7
HCC,1,NK_cytotoxic_T,68,TRBJ1-4
HCC,1,NK_cytotoxic_T,69,KLRD1
HCC,1,NK_cytotoxic_T,70,RN7SL299P
HCC,1,NK_cytotoxic_T,71,RP11-53I6.1
HCC,1,NK_cytotoxic_T,72,LINC01878
HCC,1,NK_cytotoxic_T,73,CD8A
HCC,1,NK_cytotoxic_T,74,FCGR3A
HCC,1,NK_cytotoxic_T,75,RP11-1033H12.3
HCC,1,NK_cytotoxic_T,76,RP11-297C4.3
HCC,1,NK_cytotoxic_T,77,GZMA
HCC,1,NK_cytotoxic_T,78,ENSG10010134620.1
HCC,1,NK_cytotoxic_T,79,OR4A42P
HCC,1,NK_cytotoxic_T,80,TRGJP
HCC,1,NK_cytotoxic_T,81,CLIC3
HCC,1,NK_cytotoxic_T,82,LINC02442
HCC,1,NK_cytotoxic_T,83,ANXA2P3
HCC,1,NK_cytotoxic_T,84,LINC00092
HCC,1,NK_cytotoxic_T,85,RP11-73O6.3
HCC,1,NK_cytotoxic_T,86,SNRK-AS1
HCC,1,NK_cytotoxic_T,87,MTHFD2P2
HCC,1,NK_cytotoxic_T,88,CX3CR1
HCC,1,NK_cytotoxic_T,89,TRAJ45
HCC,1,NK_cytotoxic_T,90,IGLV2-8
HCC,1,NK_cytotoxic_T,91,OR4R2P
HCC,1,NK_cytotoxic_T,92,RP11-44D5.1
HCC,1,NK_cytotoxic_T,93,CTD-2047H16.2
HCC,1,NK_cytotoxic_T,94,RP11-104E19.1
HCC,1,NK_cytotoxic_T,95,IGLV3-17
HCC,1,NK_cytotoxic_T,96,LINC02683
HCC,1,NK_cytotoxic_T,97,IGHV1-46
HCC,1,NK_cytotoxic_T,98,RP11-298A10.3
HCC,1,NK_cytotoxic_T,99,RP4-620F22.2
HCC,1,NK_cytotoxic_T,100,AC007349.5
HCC,1,NK_cytotoxic_T,101,ENSG10010138111.1
HCC,1,NK_cytotoxic_T,102,CSTP1
HCC,1,NK_cytotoxic_T,103,TRAJ51
HCC,1,NK_cytotoxic_T,104,SH2D1B
HCC,1,NK_cytotoxic_T,105,CTSW
HCC,1,NK_cytotoxic_T,106,RP11-21K12.2
HCC,1,NK_cytotoxic_T,107,RNU6-1162P
HCC,1,NK_cytotoxic_T,108,RNU6-403P
HCC,1,NK_cytotoxic_T,109,PRR33
HCC,1,NK_cytotoxic_T,110,DDX43P1
HCC,1,NK_cytotoxic_T,111,RP11-212P7.1
HCC,1,NK_cytotoxic_T,112,RN7SKP166
HCC,1,NK_cytotoxic_T,113,GOLGA8CP
HCC,1,NK_cytotoxic_T,114,IFNL1
HCC,1,NK_cytotoxic_T,115,CST7
HCC,1,NK_cytotoxic_T,116,TRAJ39
HCC,1,NK_cytotoxic_T,117,MIR650
HCC,1,NK_cytotoxic_T,118,TRBJ1-5
HCC,1,NK_cytotoxic_T,119,ART2P
HCC,1,NK_cytotoxic_T,120,RP11-425D17.2
HCC,1,NK_cytotoxic_T,121,RP11-128N14.4
HCC,1,NK_cytotoxic_T,122,SNORD3P1
HCC,1,NK_cytotoxic_T,123,RP4-568C11.4
HCC,1,NK_cytotoxic_T,124,TRAJ46
HCC,1,NK_cytotoxic_T,125,RP11-104L21.2
HCC,1,NK_cytotoxic_T,126,LINC01632
HCC,1,NK_cytotoxic_T,127,FAM131B-AS1
HCC,1,NK_cytotoxic_T,128,RP11-845M18.6
HCC,1,NK_cytotoxic_T,129,RP11-493L12.7
HCC,1,NK_cytotoxic_T,130,USP12PY
HCC,1,NK_cytotoxic_T,131,RP11-460I13.6
HCC,1,NK_cytotoxic_T,132,RPL23AP39
HCC,1,NK_cytotoxic_T,133,FCGR3B
HCC,1,NK_cytotoxic_T,134,RP11-535A5.1
HCC,1,NK_cytotoxic_T,135,DEFB108C
HCC,1,NK_cytotoxic_T,136,GRPEL2P1
HCC,1,NK_cytotoxic_T,137,CTC-325H20.7
HCC,1,NK_cytotoxic_T,138,SNORD72
HCC,1,NK_cytotoxic_T,139,MIR548AT
HCC,1,NK_cytotoxic_T,140,CTD-3220F14.2
HCC,1,NK_cytotoxic_T,141,TRBJ1-3
HCC,1,NK_cytotoxic_T,142,PRKAR1AP1
HCC,1,NK_cytotoxic_T,143,RNU12-2P
HCC,1,NK_cytotoxic_T,144,NDUFA3P2
HCC,1,NK_cytotoxic_T,145,RP11-354B3.1
HCC,1,NK_cytotoxic_T,146,TRAJ37
HCC,1,NK_cytotoxic_T,147,RP11-382D8.3
HCC,1,NK_cytotoxic_T,148,FTLP5
HCC,1,NK_cytotoxic_T,149,RNU6-173P
HCC,1,NK_cytotoxic_T,150,ENSG10010137117.1
HCC,1,NK_cytotoxic_T,151,HOXB4
HCC,1,NK_cytotoxic_T,152,TRAJ38
HCC,1,NK_cytotoxic_T,153,OR1AB1P
HCC,1,NK_cytotoxic_T,154,LINC02084
HCC,1,NK_cytotoxic_T,155,RP11-395I6.2
HCC,1,NK_cytotoxic_T,156,RP11-374M1.5
HCC,1,NK_cytotoxic_T,157,RP11-814E24.3
HCC,1,NK_cytotoxic_T,158,RN7SL482P
HCC,1,NK_cytotoxic_T,159,RP11-305E17.4
HCC,1,NK_cytotoxic_T,160,MIR3136
HCC,1,NK_cytotoxic_T,161,BTF3L4P3
HCC,1,NK_cytotoxic_T,162,RTP5
HCC,1,NK_cytotoxic_T,163,CCL5
HCC,1,NK_cytotoxic_T,164,CIBAR2
HCC,1,NK_cytotoxic_T,165,AC015849.2
HCC,1,NK_cytotoxic_T,166,RN7SL263P
HCC,1,NK_cytotoxic_T,167,RP11-732A19.2
HCC,1,NK_cytotoxic_T,168,AP001048.4
HCC,1,NK_cytotoxic_T,169,VTRNA3-1P
HCC,1,NK_cytotoxic_T,170,RNU6-1192P
HCC,1,NK_cytotoxic_T,171,RP11-317J9.1
HCC,1,NK_cytotoxic_T,172,AC009508.1
HCC,1,NK_cytotoxic_T,173,TRBJ1-2
HCC,1,NK_cytotoxic_T,174,TRAV21
HCC,1,NK_cytotoxic_T,175,ZNF705D
HCC,1,NK_cytotoxic_T,176,MIR1205
HCC,1,NK_cytotoxic_T,177,RP1-169P22.2
HCC,1,NK_cytotoxic_T,178,IGHV1-58
HCC,1,NK_cytotoxic_T,179,RP11-685N10.1
HCC,1,NK_cytotoxic_T,180,GTF2H2B
HCC,1,NK_cytotoxic_T,181,RP11-216B13.1
HCC,1,NK_cytotoxic_T,182,RPS26P42
HCC,1,NK_cytotoxic_T,183,AC006033.22
HCC,1,NK_cytotoxic_T,184,TRAJ44
HCC,1,NK_cytotoxic_T,185,XCL1
HCC,1,NK_cytotoxic_T,186,KRT2
HCC,1,NK_cytotoxic_T,187,LGALS9C
HCC,1,NK_cytotoxic_T,188,ENSG10010140007.1
HCC,1,NK_cytotoxic_T,189,MIR6835
HCC,1,NK_cytotoxic_T,190,CTSLP4
HCC,1,NK_cytotoxic_T,191,FAM214BP1
HCC,1,NK_cytotoxic_T,192,KLRC1
HCC,1,NK_cytotoxic_T,193,LL22NC03-48A11.14
HCC,1,NK_cytotoxic_T,194,PRAMEF13
HCC,1,NK_cytotoxic_T,195,TXK
HCC,1,NK_cytotoxic_T,196,LINC01980
HCC,1,NK_cytotoxic_T,197,RP11-493E3.2
HCC,1,NK_cytotoxic_T,198,RNU6-1042P
HCC,1,NK_cytotoxic_T,199,ENSG10010135892.1
HCC,1,NK_cytotoxic_T,200,RNU6-230P
HCC,2,B_cell,1,MIR339
HCC,2,B_cell,2,RP11-1134I14.6
HCC,2,B_cell,3,LA16c-329F2.1
HCC,2,B_cell,4,IGLV7-43
HCC,2,B_cell,5,AC104024.1
HCC,2,B_cell,6,IGLV4-60
HCC,2,B_cell,7,IGLV4-69
HCC,2,B_cell,8,TNFRSF17
HCC,2,B_cell,9,IGLVI-68
HCC,2,B_cell,10,XXYLT1-AS1
HCC,2,B_cell,11,MIR378I
HCC,2,B_cell,12,CNR1
HCC,2,B_cell,13,LL22NC03-30E12.13
HCC,2,B_cell,14,RP11-379K17.2
HCC,2,B_cell,15,MIR3654
HCC,2,B_cell,16,ANKRD36BP1
HCC,2,B_cell,17,RP11-371A22.1
HCC,2,B_cell,18,RP11-772F18.1
HCC,2,B_cell,19,MIR5195
HCC,2,B_cell,20,TAL2
HCC,2,B_cell,21,RPS3AP7
HCC,2,B_cell,22,DTNB-AS1
HCC,2,B_cell,23,MTCO2P32
HCC,2,B_cell,24,RPL31P50
HCC,2,B_cell,25,RP11-1399P15.1
HCC,2,B_cell,26,MIR6836
HCC,2,B_cell,27,TRBV29-1
HCC,2,B_cell,28,RP11-534L6.2
HCC,2,B_cell,29,RSL24D1P11
HCC,2,B_cell,30,IGHV5-78
HCC,2,B_cell,31,RP11-309L24.10
HCC,2,B_cell,32,U62631.5
HCC,2,B_cell,33,VPREB3
HCC,2,B_cell,34,PPIAP40
HCC,2,B_cell,35,RP5-837I24.6
HCC,2,B_cell,36,IGLV7-46
HCC,2,B_cell,37,RP11-109G23.1
HCC,2,B_cell,38,FCRLA
HCC,2,B_cell,39,IGKV2D-36
HCC,2,B_cell,40,MS4A1
HCC,2,B_cell,41,XXbac-B476C20.13
HCC,2,B_cell,42,NANOGNBP2
HCC,2,B_cell,43,MIR6751
HCC,2,B_cell,44,IGLV6-57
HCC,2,B_cell,45,RP11-136K14.2
HCC,2,B_cell,46,KRT18P50
HCC,2,B_cell,47,RP5-1022E24.7
HCC,2,B_cell,48,RP11-794P6.1
HCC,2,B_cell,49,RN7SKP141
HCC,2,B_cell,50,IGHA1
HCC,2,B_cell,51,CTD-2269E23.3
HCC,2,B_cell,52,CERNA2
HCC,2,B_cell,53,PNOC
HCC,2,B_cell,54,LINC00400
HCC,2,B_cell,55,IGKV2OR2-1
HCC,2,B_cell,56,NPIPB11
HCC,2,B_cell,57,VN1R8P
HCC,2,B_cell,58,RP11-762J3.1
HCC,2,B_cell,59,RP11-301L8.2
HCC,2,B_cell,60,RNU6-266P
HCC,2,B_cell,61,RP11-1180F24.1
HCC,2,B_cell,62,AC009970.1
HCC,2,B_cell,63,RNU4-38P
HCC,2,B_cell,64,RP11-187D20.1
HCC,2,B_cell,65,RP5-1042K10.13
HCC,2,B_cell,66,RP11-158L12.5
HCC,2,B_cell,67,RN7SL692P
HCC,2,B_cell,68,C15orf62
HCC,2,B_cell,69,TLR9
HCC,2,B_cell,70,RNU6-211P
HCC,2,B_cell,71,RP11-184C23.1
HCC,2,B_cell,72,RN7SL337P
HCC,2,B_cell,73,RP11-138I18.2
HCC,2,B_cell,74,RPF2P2
HCC,2,B_cell,75,RP11-231C14.5
HCC,2,B_cell,76,MYOCD-AS1
HCC,2,B_cell,77,ENSG00000263963
HCC,2,B_cell,78,MRPL49P1
HCC,2,B_cell,79,MIR5571
HCC,2,B_cell,80,IGKV2-24
HCC,2,B_cell,81,RP11-542M13.5
HCC,2,B_cell,82,ATP6V1G1P6
HCC,2,B_cell,83,RP11-982M15.7
HCC,2,B_cell,84,RP11-158I9.5
HCC,2,B_cell,85,RP11-505E24.4
HCC,2,B_cell,86,RP11-474P2.6
HCC,2,B_cell,87,RNU2-6P
HCC,2,B_cell,88,RP11-287J9.1
HCC,2,B_cell,89,BLK
HCC,2,B_cell,90,LL0XNC01-105G4.3
HCC,2,B_cell,91,IGLV10-67
HCC,2,B_cell,92,LL22NC03-22A12.12
HCC,2,B_cell,93,RNU6-735P
HCC,2,B_cell,94,RP11-196B3.5
HCC,2,B_cell,95,FAM230B
HCC,2,B_cell,96,RNU6-397P
HCC,2,B_cell,97,ENSG00000280249
HCC,2,B_cell,98,RHOT1P2
HCC,2,B_cell,99,RP11-666A1.4
HCC,2,B_cell,100,RP11-364L4.4
HCC,2,B_cell,101,RP11-283G6.7
HCC,2,B_cell,102,RP11-563N6.7
HCC,2,B_cell,103,RNU6-797P
HCC,2,B_cell,104,RNU6-939P
HCC,2,B_cell,105,RNU6-354P
HCC,2,B_cell,106,ENSG00000281133
HCC,2,B_cell,107,TNFRSF13B
HCC,2,B_cell,108,RP11-395I6.4
HCC,2,B_cell,109,MEP1AP4
HCC,2,B_cell,110,ENSG10010139551.1
HCC,2,B_cell,111,PTPRT-AS1
HCC,2,B_cell,112,LA16c-390E6.5
HCC,2,B_cell,113,IGLV1-44
HCC,2,B_cell,114,RPL32P23
HCC,2,B_cell,115,MIR5700
HCC,2,B_cell,116,FCRL1
HCC,2,B_cell,117,RP1-41C23.2
HCC,2,B_cell,118,RP11-468E2.10
HCC,2,B_cell,119,SEM1P1
HCC,2,B_cell,120,ENSG10010134187.1
HCC,2,B_cell,121,DYNLL1P7
HCC,2,B_cell,122,CH17-84K15.2
HCC,2,B_cell,123,LINC01754
HCC,2,B_cell,124,NUDT19P3
HCC,2,B_cell,125,RP11-384P14.1
HCC,2,B_cell,126,IGHJ6
HCC,2,B_cell,127,LINC02397
HCC,2,B_cell,128,RP4-697K14.15
HCC,2,B_cell,129,BCRP1
HCC,2,B_cell,130,RP11-220H4.2
HCC,2,B_cell,131,OR10T2
HCC,2,B_cell,132,IGLV11-55
HCC,2,B_cell,133,EXOSC3P2
HCC,2,B_cell,134,LCN15
HCC,2,B_cell,135,RP11-58K22.4
HCC,2,B_cell,136,RP11-517H2.7
HCC,2,B_cell,137,LINC00670
HCC,2,B_cell,138,C12orf77
HCC,2,B_cell,139,RP11-424G14.1
HCC,2,B_cell,140,AC123886.2
HCC,2,B_cell,141,IGHV3-66
HCC,2,B_cell,142,RPL39P34
HCC,2,B_cell,143,RPS28P5
HCC,2,B_cell,144,TNFRSF13C
HCC,2,B_cell,145,RP11-297B17.3
HCC,2,B_cell,146,ANKRD20A6P
HCC,2,B_cell,147,IGLV3-31
HCC,2,B_cell,148,AC003092.1
HCC,2,B_cell,149,RP11-158I9.1
HCC,2,B_cell,150,SKAP1-AS1
HCC,2,B_cell,151,GMPSP1
HCC,2,B_cell,152,IGHV3-48
HCC,2,B_cell,153,PPIAP36
HCC,2,B_cell,154,RP11-553K8.2
HCC,2,B_cell,155,RP11-474P2.4
HCC,2,B_cell,156,RP1-228H13.2
HCC,2,B_cell,157,CYP4A43P
HCC,2,B_cell,158,IGLV1-47
HCC,2,B_cell,159,RP11-1109M24.15
HCC,2,B_cell,160,MTND4P12
HCC,2,B_cell,161,RNU6-320P
HCC,2,B_cell,162,RNA5SP236
HCC,2,B_cell,163,RP11-754I20.1
HCC,2,B_cell,164,RP11-60I3.4
HCC,2,B_cell,165,AC114755.5
HCC,2,B_cell,166,VDAC1P9
HCC,2,B_cell,167,MIR7515
HCC,2,B_cell,168,RP11-363E7.4
HCC,2,B_cell,169,MYOCD
HCC,2,B_cell,170,ZFAT-AS1
HCC,2,B_cell,171,IL9RP3
HCC,2,B_cell,172,IGLVI-42
HCC,2,B_cell,173,MORF4L1P4
HCC,2,B_cell,174,RNY1P5
HCC,2,B_cell,175,RP11-775A1.2
HCC,2,B_cell,176,LINC00336
HCC,2,B_cell,177,CTC-444N24.7
HCC,2,B_cell,178,RP11-138H8.4
HCC,2,B_cell,179,RP11-330H6.5
HCC,2,B_cell,180,MIR3674
HCC,2,B_cell,181,RP1-5O6.4
HCC,2,B_cell,182,IGKV4-1
HCC,2,B_cell,183,RP11-598O12.1
HCC,2,B_cell,184,OR2T2
HCC,2,B_cell,185,RP11-44F21.4
HCC,2,B_cell,186,MYBL2
HCC,2,B_cell,187,LINC00494
HCC,2,B_cell,188,RP1-202I21.3
HCC,2,B_cell,189,RP11-817O13.9
HCC,2,B_cell,190,RP3-329A5.1
HCC,2,B_cell,191,CTB-92J24.2
HCC,2,B_cell,192,RNU6-1011P
HCC,2,B_cell,193,RP5-1119A7.10
HCC,2,B_cell,194,RP11-543D10.2
HCC,2,B_cell,195,IGHD2-8
HCC,2,B_cell,196,ENSG10010135837.1
HCC,2,B_cell,197,PRELID1P5
HCC,2,B_cell,198,NRBF2P3
HCC,2,B_cell,199,IGKJ1
HCC,2,B_cell,200,OR11J2P
HCC,2,CD4_T,1,ULK4P2
HCC,2,CD4_T,2,MIR382
HCC,2,CD4_T,3,RP5-1025A1.2
HCC,2,CD4_T,4,HNRNPA1P35
HCC,2,CD4_T,5,OR5AK4P
HCC,2,CD4_T,6,C2orf69P4
HCC,2,CD4_T,7,MIR3118-1
HCC,2,CD4_T,8,RPL35AP29
HCC,2,CD4_T,9,MTHFD1P1
HCC,2,CD4_T,10,AGGF1P9
HCC,2,CD4_T,11,RNU6-107P
HCC,2,CD4_T,12,AC002306.1
HCC,2,CD4_T,13,HSPE1P13
HCC,2,CD4_T,14,MIR551A
HCC,2,CD4_T,15,RP11-115H13.1
HCC,2,CD4_T,16,RP11-603B24.6
HCC,2,CD4_T,17,MRPS31P1
HCC,2,CD4_T,18,MIR4439
HCC,2,CD4_T,19,RNA5SP168
HCC,2,CD4_T,20,IGHV4-4
HCC,2,CD4_T,21,OR7E108P
HCC,2,CD4_T,22,RP11-466P24.5
HCC,2,CD4_T,23,RP11-56L13.8
HCC,2,CD4_T,24,CTDSPL2P1
HCC,2,CD4_T,25,RNU1-119P
HCC,2,CD4_T,26,HERC2P4
HCC,2,CD4_T,27,CTD-2224J9.7
HCC,2,CD4_T,28,RNA5SP251
HCC,2,CD4_T,29,RNU5B-4P
HCC,2,CD4_T,30,RPL35AP8
HCC,2,CD4_T,31,OR2A42
HCC,2,CD4_T,32,RP11-124D2.1
HCC,2,CD4_T,33,MIR134
HCC,2,CD4_T,34,RNU6-1187P
HCC,2,CD4_T,35,BX255923.2
HCC,2,CD4_T,36,RP11-201O14.1
HCC,2,CD4_T,37,CTD-2283N19.1
HCC,2,CD4_T,38,CCR8
HCC,2,CD4_T,39,MIR5004
HCC,2,CD4_T,40,RP11-440L14.3
HCC,2,CD4_T,41,RBMY1KP
HCC,2,CD4_T,42,ELOA2
HCC,2,CD4_T,43,RPL31P59
HCC,2,CD4_T,44,AC084809.3
HCC,2,CD4_T,45,RN7SL530P
HCC,2,CD4_T,46,RP11-264B17.5
HCC,2,CD4_T,47,RNA5SP62
HCC,2,CD4_T,48,MIR4708
HCC,2,CD4_T,49,MIR6511A1
HCC,2,CD4_T,50,CNN2P12
HCC,2,CD4_T,51,GLRX5P2
HCC,2,CD4_T,52,SNX18P12
HCC,2,CD4_T,53,RPS3AP11
HCC,2,CD4_T,54,RP11-54G14.1
HCC,2,CD4_T,55,RN7SL541P
HCC,2,CD4_T,56,GS1-53I10.2
HCC,2,CD4_T,57,RP5-1068B5.5
HCC,2,CD4_T,58,AC017006.2
HCC,2,CD4_T,59,OR5D16
HCC,2,CD4_T,60,ENSG10010138676.1
HCC,2,CD4_T,61,RP11-583F2.1
HCC,2,CD4_T,62,RP1-228H13.5
HCC,2,CD4_T,63,DEFB131E
HCC,2,CD4_T,64,RPS4XP20
HCC,2,CD4_T,65,MIR7848
HCC,2,CD4_T,66,IGHVIII-38-1
HCC,2,CD4_T,67,RP11-392O18.2
HCC,2,CD4_T,68,FAM197Y9
HCC,2,CD4_T,69,RP11-486M23.3
HCC,2,CD4_T,70,SNORD113-4
HCC,2,CD4_T,71,RP11-436A7.1
HCC,2,CD4_T,72,RP11-927P21.9
HCC,2,CD4_T,73,RP11-661C8.4
HCC,2,CD4_T,74,RP11-860B13.3
HCC,2,CD4_T,75,HOATZ
HCC,2,CD4_T,76,RNU6-1249P
HCC,2,CD4_T,77,RNA5S5
HCC,2,CD4_T,78,RNA5SP394
HCC,2,CD4_T,79,RN7SL248P
HCC,2,CD4_T,80,OR7D4
HCC,2,CD4_T,81,RP11-386M24.5
HCC,2,CD4_T,82,RNU6-1053P
HCC,2,CD4_T,83,RP11-567L7.3
HCC,2,CD4_T,84,CTD-2017F17.2
HCC,2,CD4_T,85,MIR6750
HCC,2,CD4_T,86,MYB-AS1
HCC,2,CD4_T,87,RNU6-202P
HCC,2,CD4_T,88,MIR548Q
HCC,2,CD4_T,89,OR7M1P
HCC,2,CD4_T,90,MTRNR2L9
HCC,2,CD4_T,91,SNORA71C
HCC,2,CD4_T,92,TTTY8
HCC,2,CD4_T,93,RP11-9N12.3
HCC,2,CD4_T,94,ENSG10010134403.1
HCC,2,CD4_T,95,AP001429.1
HCC,2,CD4_T,96,RP11-28H5.3
HCC,2,CD4_T,97,SEPHS1P2
HCC,2,CD4_T,98,MIR1265
HCC,2,CD4_T,99,RNU6-941P
HCC,2,CD4_T,100,RP11-38G5.4
HCC,2,CD4_T,101,MIR378B
HCC,2,CD4_T,102,IGKV3-25
HCC,2,CD4_T,103,RP11-169E6.3
HCC,2,CD4_T,104,AC104058.1
HCC,2,CD4_T,105,RNU1-154P
HCC,2,CD4_T,106,CIR1P1
HCC,2,CD4_T,107,MIR580
HCC,2,CD4_T,108,RP11-726G23.12
HCC,2,CD4_T,109,RP11-1348G14.6
HCC,2,CD4_T,110,NPIPB9
HCC,2,CD4_T,111,SNORD114-31
HCC,2,CD4_T,112,RN7SL843P
HCC,2,CD4_T,113,RP11-134L4.2
HCC,2,CD4_T,114,RNU6-405P
HCC,2,CD4_T,115,LLfos-22E10.1
HCC,2,CD4_T,116,FTH1P7
HCC,2,CD4_T,117,ENSG10010138031.1
HCC,2,CD4_T,118,RP11-98J23.1
HCC,2,CD4_T,119,RNU6-843P
HCC,2,CD4_T,120,ENSG10010135969.1
HCC,2,CD4_T,121,RN7SL261P
HCC,2,CD4_T,122,RP11-131M11.2
HCC,2,CD4_T,123,OLA1P2
HCC,2,CD4_T,124,CTD-2206N4.1
HCC,2,CD4_T,125,OSTCP5
HCC,2,CD4_T,126,MIR485
HCC,2,CD4_T,127,MTCO1P44
HCC,2,CD4_T,128,AC074366.3
HCC,2,CD4_T,129,RP11-598D12.4
HCC,2,CD4_T,130,AC009961.5
HCC,2,CD4_T,131,RNY4P37
HCC,2,CD4_T,132,RP11-5P18.11
HCC,2,CD4_T,133,PRR20FP
HCC,2,CD4_T,134,YWHAQP5
HCC,2,CD4_T,135,ZNF90P1
HCC,2,CD4_T,136,RP11-90D4.3
HCC,2,CD4_T,137,FAM66E
HCC,2,CD4_T,138,FKBP1AP2
HCC,2,CD4_T,139,OR1X1P
HCC,2,CD4_T,140,MIR6728
HCC,2,CD4_T,141,RP13-726E6.4
HCC,2,CD4_T,142,CTB-33G10.1
HCC,2,CD4_T,143,PDE4DIPP3
HCC,2,CD4_T,144,CDRT15P1
